ms,CN0_dBHz
100,37.9922362737726
200,39.5712679784763
300,40.6537956002726
400,41.3023173437816
500,41.5055728178839
600,41.7621354616143
700,41.9359751686276
800,42.0799120283431
900,42.2413695129733
1000,42.228751099247
1100,42.2840313326313
1200,42.3131794705707
1300,42.3680660371086
1400,42.4079279700133
1500,42.3871942199677
1600,42.3014047834959
1700,42.1718040507681
1800,42.0945293661114
1900,42.1313143690188
2000,42.0831315028658
2100,42.355116523287
2200,42.3718611923371
2300,42.3638466255504
2400,42.3508453965271
2500,42.4327110366941
2600,42.4415267037577
2700,42.4164526006079
2800,42.4167111115933
2900,42.3012176855093
3000,42.2799425704981
3100,42.298573866401
3200,42.2402715076547
3300,42.1803875920501
3400,42.1092013590293
3500,42.1210183402559
3600,42.2014882302449
3700,42.3185110124838
3800,42.3881448180192
3900,42.3464957727154
4000,42.4524012860632
4100,42.52645067692
4200,42.5400803495858
4300,42.4619940986333
4400,42.4139570535351
4500,42.3669877533319
4600,42.3059975091396
4700,42.371978681883
4800,42.4084273328673
4900,42.5122845532666
5000,42.6078820685365
5100,42.587336625923
5200,42.687119114525
5300,42.771413747665
5400,42.8506134894965
5500,42.8601991530949
5600,42.8751864000905
5700,42.8999855200117
5800,42.9673508491983
5900,43.0354540565852
6000,43.0362214174482
6100,43.1015956667695
6200,43.0908146677462
6300,43.1995634423264
6400,43.2440228061998
6500,43.292239897805
6600,43.2935917687561
6700,43.2841199974552
6800,43.2252224955969
6900,43.2213784745976
7000,43.1301235359986
7100,43.1396119509002
7200,43.0639033187899
7300,42.9640122907526
7400,42.9943403444707
7500,43.0113705766206
7600,43.0260022664529
7700,43.0124973786172
7800,42.9957788293969
7900,42.9529507600077
8000,42.9354782110482
8100,42.9062347854159
8200,43.0060624020756
8300,42.9508424833141
8400,42.9392062957736
8500,42.9231739660558
8600,42.9591533416706
8700,42.9338911324672
8800,43.0000450952556
8900,43.0644231404954
9000,43.1552184609446
9100,43.2099670618568
9200,43.3433579525744
9300,43.3822775180553
9400,43.342058228902
9500,43.3780124635807
9600,43.3300405113609
9700,43.3487693420529
9800,43.3377590794621
9900,43.3628385614847
10000,43.4292045180914
10100,43.4312150470334
10200,43.3945602564246
10300,43.3964743123251
10400,43.4137245585071
10500,43.3691866642232
10600,43.3773414799371
10700,43.369968644143
10800,43.257357476801
10900,43.1590315733074
11000,43.1286332824612
11100,43.0573325308599
11200,42.9442387787168
11300,42.8231589512976
11400,42.7846611576386
11500,42.7470227540475
11600,42.7410357300829
11700,42.6771215529566
11800,42.6680425996067
11900,42.6862336701505
12000,42.6418267055356
12100,42.5684121962592
12200,42.5357851844537
12300,42.5463218665371
12400,42.5246911622961
12500,42.4906827903267
12600,42.4116620862646
12700,42.3975342671852
12800,42.4482810818568
12900,42.4975596278789
13000,42.5393429829281
13100,42.5645433013768
13200,42.6097524134643
13300,42.7968062668611
13400,42.8623203686961
13500,42.8527292205954
13600,42.9065275497395
13700,42.9813070289572
13800,43.0252815932553
13900,42.9559279837434
14000,42.9834940324941
14100,42.9938054008239
14200,43.0009728431127
14300,43.011841581167
14400,43.0313353986735
14500,43.0707944101183
14600,43.127719935638
14700,43.1361591007437
14800,43.168995929498
14900,43.1114819089934
15000,43.0907619477743
15100,43.0757488715041
15200,43.0572487576644
15300,43.0429707360633
15400,43.0187699566337
15500,42.9896901502742
15600,42.9531020284791
15700,42.9014998122125
15800,42.8700734206775
15900,42.8702408951245
16000,42.7925556003737
16100,42.8082583859111
16200,42.6778203339868
16300,42.6687879703536
16400,42.6735263685396
16500,42.6621060938984
16600,42.6947368105536
16700,42.6967668205023
16800,42.6221514986894
16900,42.5700176128812
17000,42.5823496021328
17100,42.5914109681366
17200,42.571069962089
17300,42.5522897012988
17400,42.5015353171153
17500,42.5321907096059
17600,42.5418170304218
17700,42.5743472107563
17800,42.537475104476
17900,42.593232586004
18000,42.6015223469631
18100,42.6252657660319
18200,42.7687361277659
18300,42.7806568366402
18400,42.7028563809434
18500,42.6361401377311
18600,42.626097054771
18700,42.6481147678687
18800,42.6942578521096
18900,42.7442645490799
19000,42.6780285198953
19100,42.5750351973142
19200,42.6286671153609
19300,42.6320417408275
19400,42.625121027658
19500,42.6474587815213
19600,42.6662923372545
19700,42.664365809887
19800,42.7358867329285
19900,42.7296287029542
20000,42.7001591536557
20100,42.6853614177438
20200,42.6831324119611
20300,42.6491932555294
20400,42.7253999784344
20500,42.8140961149608
20600,42.8676797939032
20700,42.8276947294092
20800,42.7912267778896
20900,42.7997097393291
21000,42.8475522164659
21100,42.9414264206862
21200,42.8961709487945
21300,42.9117514361411
21400,42.9121134635485
21500,42.8670022444452
21600,42.8501686673326
21700,42.7828179052345
21800,42.6818825098354
21900,42.6938524256945
22000,42.7734736458943
22100,42.7080603082958
22200,42.5861361561376
22300,42.5697015317014
22400,42.5853799538619
22500,42.5452776309517
22600,42.5105807159638
22700,42.5454881115731
22800,42.574747020238
22900,42.5809648617796
23000,42.62232114356
23100,42.6130207082914
23200,42.6448051634856
23300,42.5066149929393
23400,42.5373952345689
23500,42.5905234572222
23600,42.6192917662445
23700,42.7042903261246
23800,42.7343500011674
23900,42.7658054818402
24000,42.7550575886123
24100,42.878711437056
24200,43.0508072120398
24300,43.1191198863567
24400,43.1425749540657
24500,43.1867267400568
24600,43.2513215631944
24700,43.2408467114018
24800,43.2534861792109
24900,43.2948454944201
25000,43.2289435297266
25100,43.1820158981936
25200,43.1355366806826
25300,43.3161735224509
25400,43.3459695427856
25500,43.3540707639571
25600,43.3410942827408
25700,43.2570884831655
25800,43.2636847348359
25900,43.2178234753965
26000,43.2265960856413
26100,43.1695890986285
26200,43.0675356985134
26300,43.0344983576419
26400,43.0129441941617
26500,43.0070603419564
26600,42.9980514658879
26700,43.033883108275
26800,43.0251395100361
26900,43.0233473840342
27000,43.0242164461426
27100,43.0441223357393
27200,43.043417813899
27300,42.9453370543707
27400,42.9676781598025
27500,42.9347665301859
27600,42.9302824471923
27700,42.9910132467539
27800,43.0662714082256
27900,43.1136340705105
28000,43.0682681130128
28100,43.0746965707372
28200,43.1708433677586
28300,43.1849288715824
28400,43.1530561859099
28500,43.1932740977053
28600,43.1791737605574
28700,43.1360739931943
28800,43.1142798112349
28900,43.1090742154943
29000,43.1555771270445
29100,43.2236920440568
29200,43.2286654202105
29300,43.3207093453692
29400,43.2644307732022
29500,43.2094028861766
29600,43.2049155531157
29700,43.1936578487469
29800,43.1204163031356
29900,43.0745472128697
30000,43.1165765597057
30100,43.1433726054125
30200,43.1424192881821
30300,43.1099756804524
30400,43.0963101599342
30500,43.0474200401366
30600,43.0355566188613
30700,42.9927257172826
30800,43.0122506042028
30900,43.0155777489232
31000,42.9851564789315
31100,42.9283913315325
31200,42.8871295609966
31300,42.8463431455105
31400,42.8832140572052
31500,42.9148917424567
31600,42.9566066244114
31700,42.9635193833368
31800,43.0178420418112
31900,42.9313240168061
32000,42.8715754479434
32100,42.8698124154006
32200,42.8941594269182
32300,42.9260523007092
32400,42.9586850453953
32500,43.0057104818513
32600,42.992810169547
32700,43.0882623989673
32800,43.1060778849545
32900,43.1592207247349
33000,43.1411466915375
33100,43.259451073151
33200,43.3699957936165
33300,43.3797527852617
