ms,CN0_dBHz
100,44.2931278130795
200,43.8696791527643
300,43.9988435747134
400,44.2975782384924
500,44.2775192601662
600,43.9228954119437
700,43.9059333591138
800,43.7791095610305
900,43.7735945124916
1000,43.8881889334343
1100,43.8523188479722
1200,43.7649546826942
1300,43.7805995303941
1400,43.7016640348455
1500,43.7311420790833
1600,43.5971953258199
1700,43.5250349318937
1800,43.552115992451
1900,43.5084505257345
2000,43.4719279290798
2100,43.4218994005936
2200,43.3656725548219
2300,43.3136275611427
2400,43.2050349517834
2500,43.1880353399279
2600,43.1942311260587
2700,43.1942998041175
2800,43.1527312995816
2900,43.0633338099723
3000,42.9985584507555
3100,43.0277268384508
3200,42.9798227836348
3300,42.9072854648304
3400,42.9016091922083
3500,42.838715197162
3600,42.8301398312161
3700,42.8417872912229
3800,42.8032776773262
3900,42.8110612874055
4000,42.8054709566432
4100,42.7870217166336
4200,42.8947535460703
4300,42.8710783785614
4400,42.9073498634736
4500,42.9320837932143
4600,42.9650421850969
4700,42.9722072437123
4800,43.0448892321961
4900,43.0910974377948
5000,43.1203041043583
5100,43.0273005395802
5200,43.122514889659
5300,43.2130222170855
5400,43.2666767042288
5500,43.2928965840323
5600,43.4020057883715
5700,43.4391314067467
5800,43.511648357156
5900,43.5394568140739
6000,43.5843735424544
6100,43.55482882331
6200,43.4286358966865
6300,43.5152761093356
6400,43.5542706160235
6500,43.49443614272
6600,43.4563056539174
6700,43.4470058741177
6800,43.4666764355831
6900,43.4712797009973
7000,43.4535490014214
7100,43.5556006141348
7200,43.5452197797937
7300,43.4917179613377
7400,43.4373576109958
7500,43.5167078888948
7600,43.4748346860136
7700,43.4044562554467
7800,43.3821478502508
7900,43.4074929725855
8000,43.436230257879
8100,43.5884587932431
8200,43.6751317987203
8300,43.6694175156634
8400,43.6263569228237
8500,43.6684338477835
8600,43.6876575082485
8700,43.6970902292597
8800,43.7288275756403
8900,43.8348373162302
9000,43.8955390939362
9100,43.8285580706551
9200,43.8800466201163
9300,43.8891192848531
9400,43.8896147034132
9500,43.7900992977147
9600,43.8003076692054
9700,43.8585756298426
9800,43.8691228549794
9900,43.850004529878
10000,43.8421530358887
10100,43.8071392752341
10200,43.8288895002713
10300,43.809329577363
10400,43.8454686839064
10500,43.8967010258405
10600,43.8779745488078
10700,43.8982481118891
10800,43.7919242541166
10900,43.704682889766
11000,43.6664357566902
11100,43.6790546318174
11200,43.6341095698507
11300,43.5895101360947
11400,43.5675252103366
11500,43.5791075358213
11600,43.5393848500989
11700,43.5163268073559
11800,43.4809888453485
11900,43.4515214411405
12000,43.4361139949214
12100,43.3810501400558
12200,43.3372654516703
12300,43.3255714411245
12400,43.2624894906265
12500,43.2753942506873
12600,43.2789356539741
12700,43.2564310458671
12800,43.2749837999739
12900,43.3271076577754
13000,43.3109489893573
13100,43.3296974663576
13200,43.4024015143107
13300,43.4710381396828
13400,43.5419327374578
13500,43.5903430356758
13600,43.5853990398889
13700,43.5684459019281
13800,43.5900544418694
13900,43.6110763248664
14000,43.5478176068331
14100,43.6070652924608
14200,43.6478720558077
14300,43.6444083449909
14400,43.6495158565708
14500,43.6047351159262
14600,43.6730849188615
14700,43.6985786930631
14800,43.702015892381
14900,43.7490656042585
15000,43.8311586643477
15100,43.8410079109751
15200,43.7335324999333
15300,43.7699704596458
15400,43.8007596946231
15500,43.7710691474464
15600,43.7752816846019
15700,43.6606900477908
15800,43.6062310964141
15900,43.502582055762
16000,43.5481508370788
16100,43.4870305579457
16200,43.4343581703403
16300,43.3873721785468
16400,43.3781256826251
16500,43.3808715764057
16600,43.3539521846672
16700,43.3216160775374
16800,43.2919730960714
16900,43.2257197237418
17000,43.1610631170035
17100,43.1327301928162
17200,43.1067202283879
17300,43.0062854820848
17400,43.0053321067338
17500,42.9970112475792
17600,42.9767324766142
17700,43.0941364159034
17800,43.1523507042998
17900,43.1674272998865
18000,43.1215719857395
18100,43.1050919509619
18200,43.1224357847981
18300,43.1716829832439
18400,43.1655875624836
18500,43.120039180984
18600,43.132215044431
18700,43.1869415528545
18800,43.2001471824653
18900,43.1333073021578
19000,43.1134607834571
19100,43.0921981200596
19200,43.1686257261939
19300,43.2288915786762
19400,43.1648139615967
19500,43.1350295241821
19600,43.150283426631
19700,43.0992782576985
19800,43.0764288582772
19900,43.0752475375692
20000,43.0899770229742
20100,43.0641183830565
20200,43.122245495359
20300,43.1221936823594
20400,43.1623498973119
20500,43.1259931047674
20600,43.1149315938528
20700,43.0496522842704
20800,43.0266488008636
20900,43.1015849103078
21000,43.1792073524308
21100,43.1465173375857
21200,43.1220112652603
21300,43.1303379776886
21400,43.1195813525829
21500,43.1386787047423
21600,43.1074745058627
21700,43.0933124950507
21800,43.0656575944852
21900,43.0218677010961
22000,42.9755773931529
22100,42.9727596975549
22200,42.8864305115945
22300,42.9076879685423
22400,42.8998301873211
22500,42.9796858394852
22600,43.0155423598758
22700,43.0129539340578
22800,43.0740571175691
22900,43.1214911841044
23000,43.119450961286
23100,43.2170523217399
23200,43.2064771831821
23300,43.2061751081478
23400,43.2970711561505
23500,43.3670881375143
23600,43.4195052405626
23700,43.5364067016817
23800,43.6051724588102
23900,43.6926144937189
24000,43.753319298794
24100,43.7689768441815
24200,43.8405980876719
24300,43.8844783284739
24400,43.9456987704462
24500,44.0188150633218
24600,44.0120932041917
24700,44.0010697452799
24800,43.9943970672229
24900,43.9979884199441
25000,43.877668415757
25100,43.7621049153656
25200,43.8120255097202
25300,43.7943670953259
25400,43.729273326313
25500,43.7060317063505
25600,43.7734473352468
25700,43.7138646793109
25800,43.6714642239787
25900,43.7226223247641
26000,43.8442594012407
26100,43.8390518462183
26200,43.82142808375
26300,43.7224339934994
26400,43.6322175986476
26500,43.6219358451387
26600,43.6213730019142
26700,43.6767086390733
26800,43.658518021984
26900,43.7239314529006
27000,43.8278303657506
27100,43.7746856295064
27200,43.6908838170062
27300,43.6595227861346
27400,43.6963498657387
27500,43.7084290857002
27600,43.6166144675257
27700,43.6804760158187
27800,43.6937034956789
27900,43.6384233428865
28000,43.6208968941072
28100,43.6997783010059
28200,43.7187268725915
28300,43.7630590141837
28400,43.8485359783365
28500,43.7904244838867
28600,43.7895037047836
28700,43.7489747061576
28800,43.8203876296144
28900,43.7414715252504
29000,43.7275701025691
29100,43.8558523844187
29200,43.9026943991111
29300,44.0541418772988
29400,44.0236329053751
29500,44.0333928134474
29600,44.0643987025208
29700,43.9977898169624
29800,43.9782410742205
29900,44.004090053511
30000,43.9471068640611
30100,43.9399888153216
30200,43.9527389653106
30300,43.9025124355321
30400,43.8740486187859
30500,43.8539152008131
30600,43.8280491243277
30700,43.7746451349817
30800,43.665323054842
30900,43.6855090453634
31000,43.6599972466479
31100,43.5629634777267
31200,43.5262511305062
31300,43.3876909468979
31400,43.4119637952371
31500,43.3887175694851
31600,43.4495695372344
31700,43.5277653995507
31800,43.4859746551381
31900,43.4872534977121
32000,43.4887695976244
32100,43.5145353566369
32200,43.4757744541719
32300,43.5978845518336
32400,43.5971185227381
32500,43.5728781877397
32600,43.5442947725165
32700,43.5960459891071
32800,43.6015114657365
32900,43.6078712104278
33000,43.6537308928725
33100,43.78741552375
33200,43.8459081677369
33300,43.9088484429469
33400,43.907059906369
33500,43.9072454716025
33600,43.8568855753492
33700,43.8073962448044
33800,43.8181398669846
33900,43.8499254988615
34000,43.8057769515297
34100,43.7039305161106
34200,43.7516037380358
34300,43.5919374969194
34400,43.621178893691
34500,43.6711678325469
34600,43.7032154980152
34700,43.678608080746
34800,43.7582829408522
34900,43.675564346905
35000,43.589870444874
35100,43.5098168806974
35200,43.518943379195
35300,43.4540453805743
35400,43.4553707618803
35500,43.4830263727494
35600,43.5056348157194
35700,43.5038631051539
35800,43.57282229193
35900,43.5853069120755
36000,43.5996497564689
36100,43.6929898445628
36200,43.6836041443815
36300,43.8017325921069
36400,43.7809174567271
36500,43.673747038894
36600,43.7477448526795
36700,43.8520698210362
36800,43.7254973673272
36900,43.6656492523145
37000,43.6724972088575
37100,43.678642593617
37200,43.6452876558201
37300,43.7505028892367
37400,43.7736323546006
37500,43.7137596210622
37600,43.71394526179
37700,43.7115311658615
37800,43.7162244330709
37900,43.7456230990523
38000,43.8504214997562
38100,43.8604528456718
38200,43.7876201092967
38300,43.7109566422403
38400,43.735392464272
38500,43.8564404080554
38600,43.7640673753895
38700,43.743094605386
38800,43.7766290550584
38900,43.9000545809595
39000,43.905338085214
39100,43.9566043514614
39200,43.9715824852958
39300,43.9218574184693
39400,43.8200070898499
39500,43.8362052638899
39600,43.8483636120024
39700,43.7982400322228
39800,43.7602200066589
39900,43.7322494042972
40000,43.7353630651879
40100,43.6673688338318
40200,43.7646223674243
40300,43.7903162536927
40400,43.8056600702485
40500,43.8347820984564
40600,43.8107113456702
40700,43.7679474732739
40800,43.8568838853571
40900,43.9033904120195
41000,43.8632143341875
41100,43.8439498513117
41200,43.7834269681482
41300,43.683308062075
41400,43.7269561753036
41500,43.6936359643125
41600,43.6126204406999
41700,43.6089933368503
41800,43.548555148803
41900,43.5177915001663
42000,43.4665070241046
42100,43.4682664352415
42200,43.3271098554016
42300,43.3110720505336
42400,43.2254925852212
42500,43.1191167283625
42600,43.0782188975758
42700,43.1055326359725
42800,42.9905869855517
42900,42.8932752502759
43000,42.8615292805109
43100,42.7938001912918
43200,42.7045800202263
43300,42.7666800325186
43400,42.7914531524569
43500,42.784345379597
43600,42.7521019773145
43700,42.723128462074
43800,42.7500018526075
43900,42.6499437171909
44000,42.622367256137
44100,42.517714079299
44200,42.5917052105509
44300,42.6176505250406
44400,42.6505782035879
44500,42.6811328989774
44600,42.7517831089528
44700,42.7463305939074
44800,42.8079263656456
44900,42.8650175012692
45000,42.891313478838
45100,42.8365848869487
45200,42.8507781502486
45300,42.8435290365334
45400,42.8286114390026
45500,42.8714147250114
45600,42.9344247899944
45700,42.984452031201
45800,43.0048242884963
45900,43.055592491722
46000,43.0998199123204
46100,43.1867811859989
46200,43.2189070716493
46300,43.1767951689479
46400,43.2563534346491
46500,43.3132496754751
46600,43.2882356845642
46700,43.2531298847055
46800,43.2785153404131
46900,43.2629753538167
47000,43.2499104822124
47100,43.3436423402383
47200,43.4239236184512
47300,43.4189080106844
47400,43.4678494969959
47500,43.4966969321107
47600,43.5443749850191
47700,43.5373479489007
47800,43.5737615639713
47900,43.5903847632021
48000,43.5824313602097
48100,43.5646684554055
48200,43.5383482736424
48300,43.5536187839242
48400,43.4620591670468
48500,43.362475270277
48600,43.3532870461989
48700,43.4072416120963
48800,43.3688252909146
48900,43.3036414113965
49000,43.4488327444475
49100,43.4082320116304
49200,43.378253014856
49300,43.372503933125
49400,43.362533784355
49500,43.3322778834253
49600,43.2318652231206
49700,43.1737836603065
49800,43.0430657963459
49900,43.0041951270639
50000,42.9649643545525
50100,42.9962847336661
50200,42.9732860293155
50300,42.9537717985046
50400,42.962493009697
50500,43.0272251433468
50600,43.0232491835059
50700,43.0210113934689
50800,43.0238940147949
50900,43.0237850574887
51000,42.8420969389732
51100,42.8113422633873
51200,42.7813759072161
51300,42.7367058974187
51400,42.6746716131161
51500,42.5759241463789
51600,42.5526795332987
51700,42.5996416244203
51800,42.7217684294765
51900,42.6885203572499
52000,42.6956477937921
52100,42.6824685818706
52200,42.7200617876172
52300,42.764741043543
52400,42.7894827515846
52500,42.7711916719652
52600,42.8430813146386
52700,42.840383665953
52800,42.8831751571187
52900,43.0220977113266
53000,43.1028350773725
53100,43.232445399997
53200,43.3509814739403
53300,43.620982271997
53400,43.8710519812242
53500,44.0731204693982
