ms,CN0_dBHz
100,44.1051540630202
200,43.8304218563816
300,44.1901264600214
400,44.6385101538882
500,44.4533607946672
600,44.2874453813665
700,44.3697543643156
800,44.2469167722299
900,44.3071830723501
1000,44.3301364780749
1100,44.3598001221303
1200,44.4048814641304
1300,44.4374998569491
1400,44.42152009854
1500,44.4030389920679
1600,44.4255222777703
1700,44.4461345592044
1800,44.4345818351233
1900,44.4175599129024
2000,44.4041587884534
2100,44.4053859720847
2200,44.4629412824829
2300,44.4231148558876
2400,44.3261675029119
2500,44.2860465798605
2600,44.2843020012109
2700,44.2634610894936
2800,44.2853226720804
2900,44.1485640297146
3000,44.1483493427646
3100,44.1243493228801
3200,43.9386656562464
3300,43.8806955902928
3400,43.8510633691094
3500,43.7943944135877
3600,43.7427340467487
3700,43.7254907397804
3800,43.7535842245923
3900,43.7875460738708
4000,43.8187358458668
4100,43.8052423344051
4200,43.8860693150116
4300,43.8512871089915
4400,43.852819304163
4500,43.9059601582908
4600,43.9808768472111
4700,43.9864736000437
4800,44.0288141455279
4900,44.1566304199642
5000,44.1973598038049
5100,44.2176399229588
5200,44.392691678015
5300,44.4492342253865
5400,44.500935094556
5500,44.5431146880067
5600,44.6505540788349
5700,44.7138508564131
5800,44.728993544028
5900,44.7422273124638
6000,44.7513330080533
6100,44.7518701821496
6200,44.6636666002445
6300,44.7558790329274
6400,44.8574492087146
6500,44.8708452446641
6600,44.7749815208778
6700,44.8230394359936
6800,44.8300701575587
6900,44.793668995498
7000,44.7676624031239
7100,44.7815353219168
7200,44.832248985213
7300,44.8481629025945
7400,44.8810858161642
7500,45.0075425870887
7600,44.9911211773124
7700,44.9381828834667
7800,44.9537649300793
7900,44.9018412515484
8000,44.9080126028948
8100,45.0121809491864
8200,45.0406261129159
8300,45.0739845316664
8400,44.9375187422041
8500,44.9570244406053
8600,44.995876761981
8700,44.9753547124465
8800,45.0509764253136
8900,45.1430184397841
9000,45.1909746945053
9100,45.2273523339036
9200,45.215306112179
9300,45.192624717427
9400,45.1466845748285
9500,45.0243176316436
9600,44.9915512241874
9700,44.9557765418122
9800,44.8789566567603
9900,44.910533634663
10000,44.9084297545396
10100,44.8651807451708
10200,44.7986823461399
10300,44.6504538484055
10400,44.6622242841667
10500,44.6898243883891
10600,44.5840796426149
10700,44.509274046714
10800,44.430015765413
10900,44.3088597479081
11000,44.2278517643115
11100,44.2062989406725
11200,44.1494212365519
11300,44.0629904860386
11400,43.9778434429918
11500,43.9515248041609
11600,43.9181400055945
11700,43.8911014577428
11800,43.8756929700694
11900,43.8144975418711
12000,43.7989922860601
12100,43.7794188156651
12200,43.7683801742047
12300,43.8166075252367
12400,43.8306287823983
12500,43.8086712529757
12600,43.9114660892316
12700,43.9744303574959
12800,43.9870670268429
12900,44.0629076038196
13000,44.0819422566047
13100,44.0605958550665
13200,44.1098992001881
13300,44.1843079496216
13400,44.2741494268852
13500,44.3339931304798
13600,44.3459172968523
13700,44.4038406639795
13800,44.4950377989946
13900,44.5697447771531
14000,44.5105750364829
14100,44.5634028417993
14200,44.6765643746581
14300,44.6926200966234
14400,44.7618861638573
14500,44.7841703841512
14600,44.8081440901541
14700,44.7968442542268
14800,44.8199777492626
14900,44.8270277671973
15000,44.9120494888883
15100,44.9788689273581
15200,45.0119558103531
15300,45.0967248347958
15400,45.1451787659777
15500,45.1395876193318
15600,45.1765529667508
15700,45.0785999750346
15800,45.0036950050778
15900,44.925729482809
16000,44.9469942765787
16100,44.9084009219829
16200,44.7655806840057
16300,44.73210742401
16400,44.6367354709402
16500,44.5647199753066
16600,44.5541032480656
16700,44.5862671128893
16800,44.5453271487512
16900,44.4065217889403
17000,44.2793719685537
17100,44.2246587039418
17200,44.14399376765
17300,44.0558228865417
17400,44.0138207444306
17500,44.0410494934048
17600,43.9965271708566
17700,43.9963795784913
17800,44.0650157003766
17900,44.0698144788923
18000,44.0138201700999
18100,43.9173390962308
18200,43.8919369075728
18300,43.8546809400909
18400,43.784071938928
18500,43.7925608595854
18600,43.7522734220427
18700,43.7764601961407
